,Algo,Kernal,depthORk,TrainSize,TestSize,NotDeleted,Deleted,Time,TrainingResult,TestResult,F1_SCORE,Accuracy,JaccardScore,PRECISION,RECALL,"0,0","0,1","1,0","1,1"
909,DecisionTree,gini,16,338230,84558,,,14.53126597,0.723924548,0.684890844,0.716696261,0.684890844,0.558477497,0.651014101,0.797119273,24210,18067,8578,33703
910,DecisionTree,entropy,16,338230,84558,,,17.52963424,0.716077817,0.685009106,0.712312196,0.685009106,0.553171501,0.655520655,0.779877486,24949,17328,9307,32974
911,DecisionTree,log_loss,16,338230,84558,,,17.54127669,0.716024599,0.685068237,0.712363094,0.685068237,0.553232896,0.655573448,0.779924789,24952,17325,9305,32976
912,DecisionTree,gini,16,338230,84558,,,14.68844128,0.723912722,0.684772582,0.716324511,0.684772582,0.558026165,0.65117449,0.79596036,24249,18028,8627,33654
913,DecisionTree,entropy,16,338230,84558,,,17.54378867,0.716000946,0.684973628,0.7122829,0.684973628,0.553136166,0.655487744,0.779853835,24947,17330,9308,32973
914,DecisionTree,log_loss,16,338230,84558,,,17.57690883,0.716042338,0.684879018,0.712128087,0.684879018,0.552949466,0.655476224,0.779499066,24954,17323,9323,32958
915,DecisionTree,gini,16,338230,84558,,,14.52874184,0.723924548,0.684867192,0.7164881,0.684867192,0.558224742,0.651175834,0.796362432,24240,18037,8610,33671
916,DecisionTree,entropy,16,338230,84558,,,17.58774137,0.716048251,0.684831713,0.712047542,0.684831713,0.552852349,0.655473552,0.779309855,24958,17319,9331,32950
917,DecisionTree,log_loss,16,338230,84558,,,17.52959371,0.716027555,0.684879018,0.71208454,0.684879018,0.552896958,0.655519526,0.779333507,24961,17316,9330,32951
918,DecisionTree,gini,16,338230,84558,,,14.51517129,0.723850634,0.685044585,0.716891676,0.685044585,0.558714851,0.651084207,0.797497694,24207,18070,8562,33719
919,DecisionTree,entropy,16,338230,84558,,,17.55598235,0.716027555,0.684677973,0.711984877,0.684677973,0.552776799,0.65526703,0.779451763,24939,17338,9325,32956
920,DecisionTree,log_loss,16,338230,84558,,,17.49314022,0.716036425,0.684713451,0.711933267,0.684713451,0.552714583,0.655380269,0.779167948,24954,17323,9337,32944
921,DecisionTree,gini,16,338230,84558,,,14.51164317,0.723892026,0.684973628,0.716725509,0.684973628,0.558513019,0.651125495,0.797024668,24221,18056,8582,33699
922,DecisionTree,entropy,16,338230,84558,,,17.49279308,0.71599799,0.68465432,0.711876128,0.68465432,0.552645707,0.655333625,0.779096994,24952,17325,9340,32941
923,DecisionTree,log_loss,16,338230,84558,,,17.50740623,0.716063034,0.684938149,0.712178995,0.684938149,0.553010856,0.655529037,0.779546368,24957,17320,9321,32960
924,DecisionTree,gini,16,338230,84558,,,14.31615186,0.724025072,0.684677973,0.716372185,0.684677973,0.558084031,0.650968565,0.796386084,24223,18054,8609,33672
925,DecisionTree,entropy,16,338230,84558,,,17.55741954,0.716027555,0.684985454,0.712191116,0.684985454,0.553025472,0.655599761,0.779475414,24964,17313,9324,32957
926,DecisionTree,log_loss,16,338230,84558,,,17.50681663,0.716012772,0.685032759,0.712277859,0.685032759,0.553130086,0.655596214,0.779688276,24959,17318,9315,32966
927,DecisionTree,gini,16,338230,84558,,,14.54812956,0.723912722,0.684677973,0.716480759,0.684677973,0.55821583,0.650863568,0.796811807,24205,18072,8591,33690
928,DecisionTree,entropy,16,338230,84558,,,17.51381302,0.71597138,0.685068237,0.712369308,0.685068237,0.553240391,0.655567262,0.77994844,24951,17326,9304,32977
929,DecisionTree,log_loss,16,338230,84558,,,17.55586767,0.716051208,0.68509189,0.712409547,0.68509189,0.553288933,0.655568586,0.780043045,24949,17328,9300,32981
930,DecisionTree,gini,16,338230,84558,,,14.46986103,0.723968897,0.684808061,0.716648947,0.684808061,0.558420041,0.650920257,0.797142925,24202,18075,8577,33704
931,DecisionTree,entropy,16,338230,84558,,,17.50735998,0.716048251,0.684677973,0.711959986,0.684677973,0.552746792,0.655291731,0.779357158,24943,17334,9329,32952
932,DecisionTree,log_loss,16,338230,84558,,,17.50379801,0.716051208,0.684677973,0.712034647,0.684677973,0.552836802,0.655217651,0.779640973,24931,17346,9317,32964
933,DecisionTree,gini,16,338230,84558,,,14.50714707,0.723897939,0.684843539,0.716774187,0.684843539,0.558572138,0.650858908,0.797544997,24188,18089,8560,33721
934,DecisionTree,entropy,16,338230,84558,,,17.53636789,0.716042338,0.684938149,0.71220387,0.684938149,0.553040852,0.655504295,0.779640973,24953,17324,9317,32964
935,DecisionTree,log_loss,16,338230,84558,,,17.58480453,0.716057121,0.684760756,0.71199516,0.684760756,0.552789196,0.655401508,0.779286204,24953,17324,9332,32949
936,DecisionTree,gini,16,338230,84558,,,14.55253053,0.723921592,0.68474893,0.716393774,0.68474893,0.558110236,0.65106745,0.796291478,24233,18044,8613,33668
937,DecisionTree,entropy,16,338230,84558,,,17.50415063,0.716012772,0.684571537,0.711803605,0.684571537,0.552558296,0.655260907,0.77902604,24948,17329,9343,32938
938,DecisionTree,log_loss,16,338230,84558,,,17.55255961,0.715992076,0.68499728,0.712186372,0.68499728,0.553019751,0.655625187,0.779428112,24967,17310,9326,32955
939,DecisionTree,gini,16,338230,84558,,,14.56653666,0.723980723,0.684677973,0.716492817,0.684677973,0.55823047,0.650851911,0.796859109,24203,18074,8589,33692
940,DecisionTree,entropy,16,338230,84558,,,17.62519121,0.715992076,0.684689799,0.711836929,0.684689799,0.55259846,0.655434588,0.778860481,24965,17312,9350,32931
941,DecisionTree,log_loss,16,338230,84558,,,17.58899856,0.71599799,0.684855366,0.712100259,0.684855366,0.552915912,0.655462519,0.779451763,24954,17323,9325,32956
942,DecisionTree,gini,16,338230,84558,,,14.58217525,0.723989593,0.684630668,0.716486461,0.684630668,0.558222752,0.650778323,0.796953714,24195,18082,8585,33696
943,DecisionTree,entropy,16,338230,84558,,,17.67785382,0.716042338,0.685174673,0.712432351,0.685174673,0.553316442,0.655690766,0.779924789,24961,17316,9305,32976
944,DecisionTree,log_loss,16,338230,84558,,,17.57033491,0.715986163,0.684784408,0.712060323,0.684784408,0.552867759,0.65537813,0.779475414,24947,17330,9324,32957
945,DecisionTree,gini,16,338230,84558,,,14.56465197,0.724063507,0.684666146,0.716298172,0.684666146,0.557994198,0.651020211,0.796125919,24233,18044,8620,33661
946,DecisionTree,entropy,16,338230,84558,,,17.5978651,0.716024599,0.684843539,0.712086345,0.684843539,0.552899134,0.655455666,0.779428112,24954,17323,9326,32955
947,DecisionTree,log_loss,16,338230,84558,,,17.58802509,0.716000946,0.684879018,0.712047203,0.684879018,0.552851941,0.655556661,0.779191599,24967,17310,9336,32945
948,DecisionTree,gini,16,338230,84558,,,14.58423734,0.72397481,0.685020932,0.716846335,0.685020932,0.558659773,0.651088237,0.797379438,24210,18067,8567,33714
949,DecisionTree,entropy,16,338230,84558,,,17.55241466,0.716000946,0.684843539,0.712080124,0.684843539,0.552891633,0.655461851,0.779404461,24955,17322,9327,32954
950,DecisionTree,log_loss,16,338230,84558,,,17.58804131,0.716071904,0.684677973,0.711829235,0.684677973,0.552589187,0.655421543,0.778860481,24964,17313,9350,32931
951,DecisionTree,gini,16,338230,84558,,,14.53694844,0.724013245,0.685032759,0.716859977,0.685032759,0.558676344,0.651094975,0.797403089,24210,18067,8566,33715
952,DecisionTree,entropy,16,338230,84558,,,17.32483196,0.716006859,0.684618842,0.711803229,0.684618842,0.552557843,0.65534396,0.778907784,24957,17320,9348,32933
953,DecisionTree,log_loss,16,338230,84558,,,17.66694307,0.716051208,0.684843539,0.71206768,0.684843539,0.55287663,0.65547422,0.779357158,24957,17320,9329,32952
954,DecisionTree,gini,16,338230,84558,,,14.53583193,0.724013245,0.684677973,0.716649486,0.684677973,0.558420695,0.650700529,0.797474043,24177,18100,8563,33718
955,DecisionTree,entropy,16,338230,84558,,,17.51673245,0.716030512,0.685068237,0.712232548,0.685068237,0.553075438,0.655703456,0.779428112,24973,17304,9326,32955
956,DecisionTree,log_loss,16,338230,84558,,,17.54061127,0.716030512,0.684796235,0.712018239,0.684796235,0.55281702,0.655440621,0.779286204,24956,17321,9332,32949
957,DecisionTree,gini,16,338230,84558,,,14.52092266,0.723980723,0.684725277,0.716529321,0.684725277,0.558274788,0.650896376,0.796882761,24206,18071,8588,33693
958,DecisionTree,entropy,16,338230,84558,,,17.62073374,0.716021642,0.684926323,0.712165082,0.684926323,0.552994077,0.655522186,0.779522717,24957,17320,9322,32959
959,DecisionTree,log_loss,16,338230,84558,,,17.5803206,0.716060077,0.684843539,0.712154762,0.684843539,0.552981632,0.655387674,0.779688276,24943,17334,9315,32966
960,DecisionTree,gini,17,338230,84558,,,15.38152957,0.733746267,0.681449419,0.704214526,0.681449419,0.543465365,0.657271702,0.758378468,25557,16720,10216,32065
961,DecisionTree,entropy,17,338230,84558,,,18.58551979,0.723108536,0.683897443,0.712520301,0.683897443,0.553422552,0.653384882,0.783425179,24705,17572,9157,33124
962,DecisionTree,log_loss,17,338230,84558,,,18.59948087,0.723117405,0.683873791,0.712739778,0.683873791,0.553687409,0.653129554,0.784323928,24665,17612,9119,33162
963,DecisionTree,gini,17,338230,84558,,,15.40363836,0.733639831,0.681189243,0.703998946,0.681189243,0.543208621,0.657020474,0.758212909,25542,16735,10223,32058
964,DecisionTree,entropy,17,338230,84558,,,18.43277454,0.723090796,0.683932922,0.712716328,0.683932922,0.553659107,0.653254251,0.784087415,24680,17597,9129,33152
965,DecisionTree,log_loss,17,338230,84558,,,18.69940138,0.723141058,0.683850138,0.71261946,0.683850138,0.553542202,0.653206417,0.783921856,24680,17597,9136,33145
966,DecisionTree,gini,17,338230,84558,,,15.41556573,0.733622091,0.681035502,0.703787904,0.681035502,0.542957365,0.65695481,0.757810837,25546,16731,10240,32041
967,DecisionTree,entropy,17,338230,84558,,,18.57894039,0.723028708,0.68406301,0.712769732,0.68406301,0.553723564,0.653426116,0.783969159,24696,17581,9134,33147
968,DecisionTree,log_loss,17,338230,84558,,,18.5958941,0.72307897,0.683921096,0.712721019,0.683921096,0.553664768,0.653229302,0.784134718,24677,17600,9127,33154
969,DecisionTree,gini,17,338230,84558,,,15.35509038,0.733672353,0.681283853,0.704015288,0.681283853,0.543228081,0.65717332,0.75804735,25557,16720,10230,32051
970,DecisionTree,entropy,17,338230,84558,,,18.6300106,0.723108536,0.683613614,0.712491,0.683613614,0.553387199,0.652924956,0.784016461,24656,17621,9132,33149
971,DecisionTree,log_loss,17,338230,84558,,,18.65552998,0.723141058,0.683885617,0.712586826,0.683885617,0.553502823,0.653299422,0.783708995,24692,17585,9145,33136
972,DecisionTree,gini,17,338230,84558,,,15.38603711,0.733648701,0.680834457,0.703565387,0.680834457,0.542692536,0.656815898,0.757479719,25543,16734,10254,32027
973,DecisionTree,entropy,17,338230,84558,,,18.58148026,0.723064187,0.683956574,0.712737827,0.683956574,0.553685054,0.653273956,0.784111066,24681,17596,9128,33153
974,DecisionTree,log_loss,17,338230,84558,,,18.60851836,0.723013925,0.684287708,0.713001785,0.684287708,0.554003709,0.65358614,0.784300277,24701,17576,9120,33161
975,DecisionTree,gini,17,338230,84558,,,15.36918306,0.733698962,0.680858109,0.703626419,0.680858109,0.542765164,0.656797818,0.757645278,25538,16739,10247,32034
976,DecisionTree,entropy,17,338230,84558,,,18.6110909,0.723084883,0.684098489,0.71290385,0.684098489,0.553885465,0.653355923,0.784394882,24681,17596,9116,33165
977,DecisionTree,log_loss,17,338230,84558,,,18.6261189,0.723064187,0.683708224,0.712434815,0.683708224,0.553319415,0.653142497,0.783567087,24683,17594,9151,33130
978,DecisionTree,gini,17,338230,84558,,,15.49865198,0.73365757,0.681224721,0.704054633,0.681224721,0.543274933,0.657028689,0.758331165,25540,16737,10218,32063
979,DecisionTree,entropy,17,338230,84558,,,18.63796663,0.72317358,0.684264055,0.712943251,0.684264055,0.553933035,0.65360276,0.784134718,24706,17571,9127,33154
980,DecisionTree,log_loss,17,338230,84558,,,18.63082075,0.723090796,0.684027531,0.712820844,0.684027531,0.55378526,0.653314944,0.784252974,24681,17596,9122,33159
981,DecisionTree,gini,17,338230,84558,,,15.42327428,0.733651657,0.680704369,0.703454336,0.680704369,0.542560401,0.656693462,0.757385114,25536,16741,10258,32023
982,DecisionTree,entropy,17,338230,84558,,,18.68572712,0.723099666,0.68356631,0.712454193,0.68356631,0.553342793,0.65287954,0.78399281,24653,17624,9133,33148
983,DecisionTree,log_loss,17,338230,84558,,,18.60574198,0.723096709,0.684204924,0.712812295,0.684204924,0.553774941,0.653629191,0.783779948,24716,17561,9142,33139
984,DecisionTree,gini,17,338230,84558,,,15.3348093,0.733707832,0.681212895,0.703916874,0.681212895,0.5431109,0.657144029,0.75785814,25559,16718,10238,32043
985,DecisionTree,entropy,17,338230,84558,,,18.55686069,0.723073057,0.684145793,0.712928329,0.684145793,0.553915019,0.653413457,0.784371231,24686,17591,9117,33164
986,DecisionTree,log_loss,17,338230,84558,,,18.58335257,0.723090796,0.684394144,0.713169463,0.684394144,0.554206201,0.653605201,0.784678697,24694,17583,9104,33177
987,DecisionTree,gini,17,338230,84558,,,15.41327477,0.733687136,0.680846283,0.703690284,0.680846283,0.542841171,0.656713665,0.757905442,25526,16751,10236,32045
988,DecisionTree,entropy,17,338230,84558,,,18.60445189,0.723081926,0.684098489,0.71296555,0.684098489,0.553959958,0.653295524,0.784631395,24671,17606,9106,33175
989,DecisionTree,log_loss,17,338230,84558,,,18.58756614,0.723126275,0.684275882,0.713191453,0.684275882,0.55423276,0.653379788,0.785057118,24668,17609,9088,33193
990,DecisionTree,gini,17,338230,84558,,,15.40945411,0.733607309,0.681248374,0.703998594,0.681248374,0.543208203,0.657126456,0.758071001,25553,16724,10229,32052
991,DecisionTree,entropy,17,338230,84558,,,18.59512568,0.723099666,0.683708224,0.712397707,0.683708224,0.55327465,0.653178735,0.783425179,24689,17588,9157,33124
992,DecisionTree,log_loss,17,338230,84558,,,18.6032095,0.723049404,0.684051184,0.712829994,0.684051184,0.553796306,0.653346732,0.784229323,24684,17593,9123,33158
993,DecisionTree,gini,17,338230,84558,,,15.36551666,0.733642787,0.680822631,0.703681339,0.680822631,0.542830524,0.656680328,0.757929093,25523,16754,10235,32046
994,DecisionTree,entropy,17,338230,84558,,,18.64012694,0.723138101,0.68415762,0.71284957,0.68415762,0.553819938,0.65351102,0.784040113,24701,17576,9131,33150
995,DecisionTree,log_loss,17,338230,84558,,,18.62854791,0.723090796,0.683696398,0.712587848,0.683696398,0.553504057,0.652972803,0.78418202,24656,17621,9125,33156
996,DecisionTree,gini,17,338230,84558,,,15.49648094,0.733696006,0.680964545,0.703865111,0.680964545,0.543049274,0.656751885,0.758260211,25521,16756,10221,32060
997,DecisionTree,entropy,17,338230,84558,,,18.56433129,0.723084883,0.683909269,0.712509412,0.683909269,0.553409414,0.653415929,0.783354225,24709,17568,9160,33121
998,DecisionTree,log_loss,17,338230,84558,,,18.67881441,0.723099666,0.68406301,0.712794435,0.68406301,0.553753383,0.653401924,0.784063764,24692,17585,9130,33151
999,DecisionTree,gini,17,338230,84558,,,15.43557882,0.733651657,0.681059155,0.703913927,0.681059155,0.543107392,0.656872388,0.758212909,25531,16746,10223,32058
1000,DecisionTree,entropy,17,338230,84558,,,18.4767065,0.723084883,0.684240403,0.712915574,0.684240403,0.553899619,0.653589102,0.784087415,24706,17571,9129,33152
1001,DecisionTree,log_loss,17,338230,84558,,,18.64835334,0.723043491,0.684098489,0.712940873,0.684098489,0.553930164,0.653319678,0.78453679,24675,17602,9110,33171
1002,DecisionTree,gini,17,338230,84558,,,15.35848165,0.733654614,0.681118286,0.70386153,0.681118286,0.543045011,0.657029792,0.757881791,25550,16727,10237,32044
1003,DecisionTree,entropy,17,338230,84558,,,18.63623285,0.723064187,0.684039358,0.712674087,0.684039358,0.553608127,0.653479015,0.783661692,24707,17570,9147,33134
1004,DecisionTree,log_loss,17,338230,84558,,,18.59807324,0.723002099,0.684110315,0.712899169,0.684110315,0.553879814,0.653380881,0.784347579,24684,17593,9118,33163
1005,DecisionTree,gini,17,338230,84558,,,15.44757247,0.733610265,0.681082807,0.703818823,0.681082807,0.54299417,0.657008694,0.757810837,25550,16727,10240,32041
1006,DecisionTree,entropy,17,338230,84558,,,18.56149101,0.723052361,0.683755529,0.712589074,0.683755529,0.553505535,0.653073286,0.784040113,24667,17610,9131,33150
1007,DecisionTree,log_loss,17,338230,84558,,,18.63091588,0.723170624,0.683779181,0.712431305,0.683779181,0.55331518,0.653268116,0.783377877,24697,17580,9159,33122
1008,DecisionTree,gini,17,338230,84558,,,15.38057423,0.733696006,0.681047328,0.703854178,0.681047328,0.543036259,0.656910369,0.758023699,25538,16739,10231,32050
1009,DecisionTree,entropy,17,338230,84558,,,18.63210583,0.723090796,0.684216751,0.713017497,0.684216751,0.554022681,0.653448378,0.78453679,24685,17592,9110,33171
1010,DecisionTree,log_loss,17,338230,84558,,,18.56089067,0.723123318,0.683826486,0.712610317,0.683826486,0.55353117,0.653174634,0.783945507,24677,17600,9135,33146
1011,DecisionTree,gini,17,338230,84558,,,15.39807129,0.733799486,0.680846283,0.703631711,0.680846283,0.542771462,0.656771495,0.757692581,25535,16742,10245,32036
1012,DecisionTree,entropy,17,338230,84558,,,18.6286006,0.723123318,0.684098489,0.71278037,0.684098489,0.553736405,0.653476864,0.783921856,24701,17576,9136,33145
1013,DecisionTree,log_loss,17,338230,84558,,,18.60017014,0.723117405,0.68415762,0.712991521,0.68415762,0.553991316,0.653371937,0.784584092,24678,17599,9108,33173
1014,DecisionTree,gini,17,338230,84558,,,15.43919659,0.733645744,0.680869935,0.703686216,0.680869935,0.542836329,0.656759859,0.757834488,25531,16746,10239,32042
1015,DecisionTree,entropy,17,338230,84558,,,18.68626881,0.723108536,0.683944748,0.712612777,0.683944748,0.553534139,0.653375927,0.783661692,24699,17578,9147,33134
1016,DecisionTree,log_loss,17,338230,84558,,,18.72540426,0.723108536,0.684346839,0.713175795,0.684346839,0.554213849,0.65351741,0.784820605,24684,17593,9098,33183
1017,DecisionTree,gini,17,338230,84558,,,15.48960853,0.733648701,0.680952719,0.703753322,0.680952719,0.542916201,0.656841242,0.757881791,25536,16741,10237,32044
1018,DecisionTree,entropy,17,338230,84558,,,18.67797351,0.7230701,0.684204924,0.712886404,0.684204924,0.553864403,0.653556502,0.784063764,24704,17573,9130,33151
1019,DecisionTree,log_loss,17,338230,84558,,,18.57785916,0.723090796,0.684051184,0.712867031,0.684051184,0.553841015,0.653310482,0.784371231,24678,17599,9117,33164
1020,DecisionTree,gini,18,338230,84558,,,16.25128436,0.743798599,0.678007995,0.703160603,0.678007995,0.542211013,0.652238987,0.762706653,25083,17194,10033,32248
1021,DecisionTree,entropy,18,338230,84558,,,19.66730165,0.731011442,0.681496724,0.709132538,0.681496724,0.549345738,0.652541194,0.776471701,24796,17481,9451,32830
1022,DecisionTree,log_loss,18,338230,84558,,,19.60069847,0.731076486,0.681555855,0.709082855,0.681555855,0.549286109,0.652691038,0.776140583,24815,17462,9465,32816
1023,DecisionTree,gini,18,338230,84558,,,16.24551511,0.743692162,0.678149909,0.703633928,0.678149909,0.5427741,0.652034391,0.764102079,25036,17241,9974,32307
1024,DecisionTree,entropy,18,338230,84558,,,19.58091545,0.731011442,0.681496724,0.708937642,0.681496724,0.549111851,0.652729408,0.775738511,24827,17450,9482,32799
1025,DecisionTree,log_loss,18,338230,84558,,,19.59205532,0.731079443,0.681579508,0.708972405,0.681579508,0.549153564,0.652838602,0.775667558,24837,17440,9485,32796
1026,DecisionTree,gini,18,338230,84558,,,16.17227626,0.743706945,0.67880035,0.703862006,0.67880035,0.543045578,0.652944389,0.76339254,25121,17156,10004,32277
1027,DecisionTree,entropy,18,338230,84558,,,19.63356996,0.731126748,0.681662291,0.709170664,0.681662291,0.549391499,0.652789657,0.776211537,24821,17456,9462,32819
1028,DecisionTree,log_loss,18,338230,84558,,,19.58096504,0.731008485,0.681780553,0.709423123,0.681780553,0.549694586,0.652749349,0.776873773,24803,17474,9434,32847
1029,DecisionTree,gini,18,338230,84558,,,16.26932931,0.743701032,0.678563826,0.703495222,0.678563826,0.542609047,0.652884362,0.762612048,25134,17143,10037,32244
1030,DecisionTree,entropy,18,338230,84558,,,19.58330178,0.7310824,0.681756901,0.709131393,0.681756901,0.549344364,0.652990943,0.775833117,24845,17432,9478,32803
1031,DecisionTree,log_loss,18,338230,84558,,,19.63657928,0.730975963,0.682135339,0.70969693,0.682135339,0.550023438,0.653096114,0.777039332,24826,17451,9427,32854
1032,DecisionTree,gini,18,338230,84558,,,16.24390006,0.743609378,0.678492869,0.703894916,0.678492869,0.543084758,0.652379318,0.764243987,25059,17218,9968,32313
1033,DecisionTree,entropy,18,338230,84558,,,19.66611719,0.731126748,0.681555855,0.709038846,0.681555855,0.549233293,0.652733567,0.775975024,24822,17455,9472,32809
1034,DecisionTree,log_loss,18,338230,84558,,,19.65928817,0.731138574,0.681496724,0.709132538,0.681496724,0.549345738,0.652541194,0.776471701,24796,17481,9451,32830
1035,DecisionTree,gini,18,338230,84558,,,16.19916296,0.743727641,0.678279997,0.703259305,0.678279997,0.542328398,0.652616662,0.762422838,25118,17159,10045,32236
1036,DecisionTree,entropy,18,338230,84558,,,19.61691499,0.731014398,0.681922467,0.709439751,0.681922467,0.549714554,0.652978025,0.776589958,24827,17450,9446,32835
1037,DecisionTree,log_loss,18,338230,84558,,,19.60843134,0.731120835,0.681898815,0.709411866,0.681898815,0.54968107,0.652964223,0.776542655,24827,17450,9448,32833
1038,DecisionTree,gini,18,338230,84558,,,16.24414325,0.743665553,0.678788524,0.704054393,0.678788524,0.543274647,0.652739615,0.76412573,25089,17188,9973,32308
1039,DecisionTree,entropy,18,338230,84558,,,19.65197849,0.73107353,0.681236548,0.708964088,0.681236548,0.549143584,0.652255975,0.776471701,24774,17503,9451,32830
1040,DecisionTree,log_loss,18,338230,84558,,,19.62308908,0.73105579,0.682253601,0.709692058,0.682253601,0.550017585,0.653305218,0.776731865,24849,17428,9440,32841
1041,DecisionTree,gini,18,338230,84558,,,16.25102854,0.743748337,0.678611131,0.703984489,0.678611131,0.543191407,0.652498738,0.764291289,25067,17210,9966,32315
1042,DecisionTree,entropy,18,338230,84558,,,19.61540675,0.731076486,0.681674117,0.709335349,0.681674117,0.549589197,0.652650823,0.776802819,24797,17480,9437,32844
1043,DecisionTree,log_loss,18,338230,84558,,,19.59095669,0.731008485,0.681484898,0.709175134,0.681484898,0.549396865,0.652479733,0.776660912,24787,17490,9443,32838
1044,DecisionTree,gini,18,338230,84558,,,16.26977944,0.743709902,0.678350954,0.703512329,0.678350954,0.542629402,0.652498332,0.763179679,25092,17185,10013,32268
1045,DecisionTree,entropy,18,338230,84558,,,19.62009978,0.731067617,0.681555855,0.709095427,0.681555855,0.549301197,0.652678891,0.776187886,24813,17464,9463,32818
1046,DecisionTree,log_loss,18,338230,84558,,,19.63430667,0.731097182,0.681520377,0.709015862,0.681520377,0.549205712,0.652694611,0.775975024,24819,17458,9472,32809
1047,DecisionTree,gini,18,338230,84558,,,16.27617264,0.743662596,0.678078952,0.703516931,0.678078952,0.542634877,0.652022935,0.763841915,25041,17236,9985,32296
1048,DecisionTree,entropy,18,338230,84558,,,19.61911416,0.731017355,0.681579508,0.709073032,0.681579508,0.549274319,0.652741307,0.776045978,24821,17456,9469,32812
1049,DecisionTree,log_loss,18,338230,84558,,,19.71968389,0.731002572,0.681402115,0.7089141,0.681402115,0.549083605,0.652589071,0.775880419,24813,17464,9476,32805
1050,DecisionTree,gini,18,338230,84558,,,16.19876695,0.743742424,0.678244519,0.703727499,0.678244519,0.542885465,0.652108981,0.764220335,25039,17238,9969,32312
1051,DecisionTree,entropy,18,338230,84558,,,19.62586164,0.731014398,0.681733248,0.709310866,0.681733248,0.549559803,0.652776397,0.776566306,24812,17465,9447,32834
1052,DecisionTree,log_loss,18,338230,84558,,,19.64588356,0.731085356,0.681342984,0.708812882,0.681342984,0.548962169,0.652584869,0.775643906,24818,17459,9486,32795
1053,DecisionTree,gini,18,338230,84558,,,16.21323919,0.743612335,0.678516521,0.703826375,0.678516521,0.543003161,0.652485708,0.76393652,25074,17203,9981,32300
1054,DecisionTree,entropy,18,338230,84558,,,19.60046387,0.731079443,0.681721422,0.709120975,0.681721422,0.54933186,0.652939772,0.775880419,24840,17437,9476,32805
1055,DecisionTree,log_loss,18,338230,84558,,,19.63585067,0.731020312,0.681685943,0.709135706,0.681685943,0.54934954,0.652864278,0.776022327,24831,17446,9470,32811
1056,DecisionTree,gini,18,338230,84558,,,16.18679404,0.74384886,0.678622957,0.704011502,0.678622957,0.543223573,0.652493438,0.764362243,25065,17212,9963,32318
1057,DecisionTree,entropy,18,338230,84558,,,19.57772875,0.730958224,0.681461246,0.70902786,0.681461246,0.54922011,0.652581133,0.776164235,24806,17471,9464,32817
1058,DecisionTree,log_loss,18,338230,84558,,,19.59917736,0.73105579,0.68150855,0.709052213,0.68150855,0.549249335,0.652639115,0.776140583,24811,17466,9465,32816
1059,DecisionTree,gini,18,338230,84558,,,16.25958514,0.743715815,0.678504695,0.703560329,0.678504695,0.542686517,0.652719327,0.762990469,25113,17164,10021,32260
1060,DecisionTree,entropy,18,338230,84558,,,19.64088511,0.731085356,0.681579508,0.709186153,0.681579508,0.549410091,0.652631997,0.776471701,24803,17474,9451,32830
1061,DecisionTree,log_loss,18,338230,84558,,,19.64586616,0.731052834,0.681709596,0.709333218,0.681709596,0.549586639,0.65271401,0.776708214,24804,17473,9441,32840
1062,DecisionTree,gini,18,338230,84558,,,16.37298965,0.743724684,0.678634783,0.703644731,0.678634783,0.542786957,0.652864631,0.762990469,25124,17153,10021,32260
1063,DecisionTree,entropy,18,338230,84558,,,19.61922002,0.731058747,0.681591334,0.70924406,0.681591334,0.549479602,0.652596435,0.776660912,24796,17481,9443,32838
1064,DecisionTree,log_loss,18,338230,84558,,,19.66416335,0.731171097,0.681709596,0.709226448,0.681709596,0.54945846,0.65281728,0.776306142,24821,17456,9458,32823
1065,DecisionTree,gini,18,338230,84558,,,16.23633957,0.74365077,0.678634783,0.703780413,0.678634783,0.542948448,0.652734809,0.763487146,25103,17174,10000,32281
1066,DecisionTree,entropy,18,338230,84558,,,19.6623404,0.730940484,0.681721422,0.709227827,0.681721422,0.549460116,0.652836343,0.776282491,24823,17454,9459,32822
1067,DecisionTree,log_loss,18,338230,84558,,,19.64154196,0.731067617,0.681579508,0.708934652,0.681579508,0.549108264,0.652875119,0.77552565,24843,17434,9491,32790
1068,DecisionTree,gini,18,338230,84558,,,16.20138383,0.74365077,0.678741219,0.703843009,0.678741219,0.543022962,0.652859801,0.763463494,25113,17164,10001,32280
1069,DecisionTree,entropy,18,338230,84558,,,19.63660145,0.73107353,0.681425767,0.709124285,0.681425767,0.549335832,0.65242703,0.776613609,24784,17493,9445,32836
1070,DecisionTree,log_loss,18,338230,84558,,,19.62670898,0.731070573,0.68160316,0.709144925,0.68160316,0.549360605,0.652712592,0.77625884,24814,17463,9460,32821
1071,DecisionTree,gini,18,338230,84558,,,16.26431799,0.743771989,0.678374607,0.703534131,0.678374607,0.542655343,0.652518553,0.76320333,25093,17184,10012,32269
1072,DecisionTree,entropy,18,338230,84558,,,19.66404986,0.731026225,0.681425767,0.708954579,0.681425767,0.549132174,0.652590751,0.775975024,24811,17466,9472,32809
1073,DecisionTree,log_loss,18,338230,84558,,,19.61108923,0.731070573,0.681402115,0.708995852,0.681402115,0.5491817,0.65251019,0.776187886,24800,17477,9463,32818
1074,DecisionTree,gini,18,338230,84558,,,16.21509576,0.743689206,0.678918612,0.703983951,0.678918612,0.543190766,0.653033153,0.763558099,25124,17153,9997,32284
